trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
3460370,374,2016-04-30,Credit,Interest Credit,167,42883.5,Interest Credited,,
3459109,9,2016-04-30,Credit,Interest Credit,85,27089,Interest Credited,,
3553436,697,2016-04-30,Credit,Interest Credit,114,37971.2,Interest Credited,,
3552059,652,2016-04-30,Credit,Interest Credit,188,46906.3,Interest Credited,,
3551096,627,2016-04-30,Credit,Interest Credit,224,57993.8,Interest Credited,,
3552191,655,2016-04-30,Credit,Interest Credit,27,23951.6,Interest Credited,,
3553664,704,2016-04-30,Credit,Interest Credit,211,52517.6,Interest Credited,,
3553027,686,2016-04-30,Credit,Interest Credit,37,11670.2,Interest Credited,,
3650540,3644,2016-04-30,Credit,Interest Credit,3,4458.5,Interest Credited,,
3651537,3674,2016-04-30,Credit,Interest Credit,53,19280.7,Interest Credited,,
3651606,3675,2016-04-30,Credit,Interest Credit,64,38362.8,Interest Credited,,
3648724,3593,2016-04-30,Credit,Interest Credit,97,28302.8,Interest Credited,,
3652283,3693,2016-04-30,Credit,Interest Credit,124,32052.4,Interest Credited,,
576757,1965,2016-04-30,Credit,Credit in cash ,8622,30051.5,,,
542078,1843,2016-04-30,Withdrawal,Withdrawal in cash,12200,37262.7,,,
3629281,2985,2016-04-30,Credit,Interest Credit,12,4930.6,Interest Credited,,
3629870,3007,2016-04-30,Credit,Interest Credit,228,57228.6,Interest Credited,,
3631932,3069,2016-04-30,Credit,Interest Credit,39,23294.8,Interest Credited,,
3630424,3026,2016-04-30,Credit,Interest Credit,116,32935.2,Interest Credited,,
3663006,4134,2016-04-30,Credit,Interest Credit,262,63174.4,Interest Credited,,
3661669,3980,2016-04-30,Credit,Interest Credit,29,9383.6,Interest Credited,,
1273510,4355,2016-04-30,Withdrawal,Withdrawal in cash,15,22786.6,Payment on Statement,,
3585455,1675,2016-04-30,Credit,Interest Credit,23,14139.9,Interest Credited,,
3583851,1628,2016-04-30,Credit,Interest Credit,21,17879.6,Interest Credited,,
3584204,1637,2016-04-30,Credit,Interest Credit,26,23465.6,Interest Credited,,
3585609,1678,2016-04-30,Credit,Interest Credit,109,34265.4,Interest Credited,,
3588508,1771,2016-04-30,Credit,Interest Credit,8,14487,Interest Credited,,
3588935,1780,2016-04-30,Credit,Interest Credit,94,25992.5,Interest Credited,,
3586194,1695,2016-04-30,Credit,Interest Credit,50,25421.2,Interest Credited,,
3587931,1750,2016-04-30,Credit,Interest Credit,165,45975.2,Interest Credited,,
3587288,1730,2016-04-30,Credit,Interest Credit,63,20629.8,Interest Credited,,
3589602,1801,2016-04-30,Credit,Interest Credit,242,77379.8,Interest Credited,,
3587148,1726,2016-04-30,Credit,Interest Credit,197,48587.1,Interest Credited,,
3615571,2574,2016-04-30,Credit,Interest Credit,158,40964.2,Interest Credited,,
3615840,2581,2016-04-30,Credit,Interest Credit,142,43298.9,Interest Credited,,
3615044,2555,2016-04-30,Credit,Interest Credit,148,42251.4,Interest Credited,,
3614524,2543,2016-04-30,Credit,Interest Credit,30,19620.6,Interest Credited,,
3613966,2527,2016-04-30,Credit,Interest Credit,118,25060.5,Interest Credited,,
3641788,3367,2016-04-30,Credit,Interest Credit,59,23466.5,Interest Credited,,
3643352,3424,2016-04-30,Credit,Interest Credit,188,32111.3,Interest Credited,,
3642487,3391,2016-04-30,Credit,Interest Credit,46,17325.6,Interest Credited,,
3449865,4034,2016-04-30,Credit,Interest Credit,100,27034.4,Interest Credited,,
3449296,3678,2016-04-30,Credit,Interest Credit,17,15017.7,Interest Credited,,
3452028,5428,2016-04-30,Credit,Interest Credit,146,84512.7,Interest Credited,,
3449099,3374,2016-04-30,Credit,Interest Credit,256,141658.7,Interest Credited,,
3449458,3734,2016-04-30,Credit,Interest Credit,67,19662.8,Interest Credited,,
3451813,5369,2016-04-30,Credit,Interest Credit,72,22468.4,Interest Credited,,
3509057,9203,2016-04-30,Credit,Interest Credit,32,29351.5,Interest Credited,,
3501127,8519,2016-04-30,Credit,Interest Credit,96,38542.1,Interest Credited,,
3498211,8260,2016-04-30,Credit,Interest Credit,33,29467.7,Interest Credited,,
3498932,8321,2016-04-30,Credit,Interest Credit,25,11414.1,Interest Credited,,
3499109,8330,2016-04-30,Credit,Interest Credit,9,22139.5,Interest Credited,,
3495773,8051,2016-04-30,Credit,Interest Credit,146,38105,Interest Credited,,
3508712,9188,2016-04-30,Credit,Interest Credit,80,27699.9,Interest Credited,,
3549616,576,2016-04-30,Credit,Interest Credit,30,25836.9,Interest Credited,,
3547000,496,2016-04-30,Credit,Interest Credit,67,21283.7,Interest Credited,,
3549953,588,2016-04-30,Credit,Interest Credit,42,16876.1,Interest Credited,,
3549101,559,2016-04-30,Credit,Interest Credit,25,11683.3,Interest Credited,,
3546686,485,2016-04-30,Credit,Interest Credit,147,21540.4,Interest Credited,,
3546930,494,2016-04-30,Credit,Interest Credit,58,19938,Interest Credited,,
3598963,2070,2016-04-30,Credit,Interest Credit,120,30422.7,Interest Credited,,
3600406,2122,2016-04-30,Credit,Interest Credit,272,57722.1,Interest Credited,,
3599470,2087,2016-04-30,Credit,Interest Credit,142,25612.8,Interest Credited,,
3600537,2124,2016-04-30,Credit,Interest Credit,113,33307.1,Interest Credited,,
1313340,4484,2016-04-30,Withdrawal,Withdrawal in cash,15,46608.9,Payment on Statement,,
1602946,5442,2016-04-30,Withdrawal,Withdrawal in cash,15,82044.8,Payment on Statement,,
3466052,3510,2016-04-30,Credit,Interest Credit,99,25668.8,Interest Credited,,
3467039,3788,2016-04-30,Credit,Interest Credit,6,3105.9,Interest Credited,,
3467519,3883,2016-04-30,Credit,Interest Credit,30,14232.4,Interest Credited,,
3468440,4093,2016-04-30,Credit,Interest Credit,32,61346,Interest Credited,,
3468213,4055,2016-04-30,Credit,Interest Credit,155,40328.8,Interest Credited,,
3468308,4078,2016-04-30,Credit,Interest Credit,158,61605.8,Interest Credited,,
3466568,3586,2016-04-30,Credit,Interest Credit,13,19064.2,Interest Credited,,
3466392,3554,2016-04-30,Credit,Interest Credit,134,29490.9,Interest Credited,,
3467904,3983,2016-04-30,Credit,Interest Credit,173,43919.2,Interest Credited,,
990039,3374,2016-04-30,Withdrawal,Withdrawal in cash,15,97944.1,Payment on Statement,,
990110,3374,2016-04-30,Withdrawal,Withdrawal in cash,43700,97958.7,,,
989732,3374,2016-04-30,Credit,Credit in cash ,39176,141402.5,,,
3448086,2585,2016-04-30,Credit,Interest Credit,167,43509.5,Interest Credited,,
3444295,2099,2016-04-30,Credit,Interest Credit,277,62523.9,Interest Credited,,
3444483,5065,2016-04-30,Credit,Interest Credit,122,26315.7,Interest Credited,,
3447024,1539,2016-04-30,Credit,Interest Credit,257,65606.1,Interest Credited,,
3463246,2714,2016-04-30,Credit,Interest Credit,92,25929.2,Interest Credited,,
3464387,3001,2016-04-30,Credit,Interest Credit,18,14718.1,Interest Credited,,
3463733,2817,2016-04-30,Credit,Interest Credit,46,13917.6,Interest Credited,,
3462353,2458,2016-04-30,Credit,Interest Credit,68,27388.3,Interest Credited,,
3604124,2241,2016-04-30,Credit,Interest Credit,107,27735.8,Interest Credited,,
3602141,2177,2016-04-30,Credit,Interest Credit,25,21387.5,Interest Credited,,
3604194,2242,2016-04-30,Credit,Interest Credit,162,52872.6,Interest Credited,,
3603231,2216,2016-04-30,Credit,Interest Credit,16,8843.9,Interest Credited,,
3604751,2256,2016-04-30,Credit,Interest Credit,23,14945.2,Interest Credited,,
72143,239,2016-04-30,Withdrawal,Withdrawal in cash,7900,34001.3,,,
3541137,322,2016-04-30,Credit,Interest Credit,104,32124,Interest Credited,,
3542556,362,2016-04-30,Credit,Interest Credit,25,10466.6,Interest Credited,,
3540920,317,2016-04-30,Credit,Interest Credit,3,12649.7,Interest Credited,,
3542487,361,2016-04-30,Credit,Interest Credit,112,35698.1,Interest Credited,,
3542020,346,2016-04-30,Credit,Interest Credit,155,39046.2,Interest Credited,,
3539845,280,2016-04-30,Credit,Interest Credit,114,32947.5,Interest Credited,,
615715,2099,2016-04-30,Withdrawal,Withdrawal in cash,30,62493.9,Payment on Statement,,
3567899,1132,2016-04-30,Credit,Interest Credit,410,103567.6,Interest Credited,,
3567575,1126,2016-04-30,Credit,Interest Credit,43,12829.6,Interest Credited,,
3567646,1127,2016-04-30,Credit,Interest Credit,148,42860.8,Interest Credited,,
3568031,1134,2016-04-30,Credit,Interest Credit,107,27904.9,Interest Credited,,
3595438,1965,2016-04-30,Credit,Interest Credit,67,21429.5,Interest Credited,,
3595786,1972,2016-04-30,Credit,Interest Credit,24,21682.4,Interest Credited,,
3594800,1944,2016-04-30,Credit,Interest Credit,118,33030.9,Interest Credited,,
3594127,1926,2016-04-30,Credit,Interest Credit,122,31017.6,Interest Credited,,
3595509,1966,2016-04-30,Credit,Interest Credit,180,49749.6,Interest Credited,,
3597520,2023,2016-04-30,Credit,Interest Credit,162,44367.3,Interest Credited,,
3646120,3513,2016-04-30,Credit,Interest Credit,130,40233.4,Interest Credited,,
3645344,3487,2016-04-30,Credit,Interest Credit,211,53396.2,Interest Credited,,
3646191,3514,2016-04-30,Credit,Interest Credit,17,10843.4,Interest Credited,,
3648654,3592,2016-04-30,Credit,Interest Credit,28,24730.1,Interest Credited,,
3647082,3545,2016-04-30,Credit,Interest Credit,111,32256.5,Interest Credited,,
3554906,744,2016-04-30,Credit,Interest Credit,26,11921.3,Interest Credited,,
3556864,813,2016-04-30,Credit,Interest Credit,143,30530.3,Interest Credited,,
3557500,830,2016-04-30,Credit,Interest Credit,110,29312.2,Interest Credited,,
3555841,772,2016-04-30,Credit,Interest Credit,158,42931.6,Interest Credited,,
3556400,793,2016-04-30,Credit,Interest Credit,18,14471.7,Interest Credited,,
1039353,3554,2016-04-30,Withdrawal,Withdrawal in cash,15,29476.3,Payment on Statement,,
527820,1801,2016-04-30,Withdrawal,Withdrawal in cash,5669,71710.8,,,
527957,1801,2016-04-30,Withdrawal,Withdrawal in cash,15,71696.2,Payment on Statement,,
3537853,222,2016-04-30,Credit,Interest Credit,72,30480.8,Interest Credited,,
3537490,212,2016-04-30,Credit,Interest Credit,244,64841,Interest Credited,,
3538538,239,2016-04-30,Credit,Interest Credit,64,41901.3,Interest Credited,,
3538742,244,2016-04-30,Credit,Interest Credit,85,22573.2,Interest Credited,,
3536971,197,2016-04-30,Credit,Interest Credit,104,33955.7,Interest Credited,,
3535834,163,2016-04-30,Credit,Interest Credit,11,20505.4,Interest Credited,,
1450450,4937,2016-04-30,Withdrawal,Withdrawal in cash,15,45644.9,Payment on Statement,,
1450427,4937,2016-04-30,Withdrawal,Withdrawal in cash,6300,39344.9,,,
3608666,2379,2016-04-30,Credit,Interest Credit,107,27067.9,Interest Credited,,
3607858,2357,2016-04-30,Credit,Interest Credit,30,26645.9,Interest Credited,,
3608595,2378,2016-04-30,Credit,Interest Credit,180,68211.6,Interest Credited,,
3609130,2393,2016-04-30,Credit,Interest Credit,160,40357.6,Interest Credited,,
797027,2714,2016-04-30,Credit,Credit in cash ,2600,25837.3,,,
3612566,2493,2016-04-30,Credit,Interest Credit,6,15069.3,Interest Credited,,
3612968,2503,2016-04-30,Credit,Interest Credit,83,23157.3,Interest Credited,,
3612224,2486,2016-04-30,Credit,Interest Credit,160,39059.2,Interest Credited,,
3612142,2484,2016-04-30,Credit,Interest Credit,197,49842,Interest Credited,,
3611046,2453,2016-04-30,Credit,Interest Credit,15,6994.8,Interest Credited,,
3612401,2489,2016-04-30,Credit,Interest Credit,28,12506,Interest Credited,,
3610112,2425,2016-04-30,Credit,Interest Credit,110,27726.4,Interest Credited,,
3610583,2434,2016-04-30,Credit,Interest Credit,104,27850.5,Interest Credited,,
3612746,2497,2016-04-30,Credit,Interest Credit,35,15891.2,Interest Credited,,
3610370,2429,2016-04-30,Credit,Interest Credit,121,31404.7,Interest Credited,,
3612331,2488,2016-04-30,Credit,Interest Credit,11,3457,Interest Credited,,
3639164,3283,2016-04-30,Credit,Interest Credit,16,19183,Interest Credited,,
3639847,3302,2016-04-30,Credit,Interest Credit,55,17382.1,Interest Credited,,
3638417,3260,2016-04-30,Credit,Interest Credit,72,50522.6,Interest Credited,,
3669817,5270,2016-04-30,Credit,Interest Credit,282,82215.6,Interest Credited,,
3667905,4937,2016-04-30,Credit,Interest Credit,275,45659.5,Interest Credited,,
3670836,5442,2016-04-30,Credit,Interest Credit,227,82059.4,Interest Credited,,
3671896,5622,2016-04-30,Credit,Interest Credit,290,61651.8,Interest Credited,,
3492042,7753,2016-04-30,Credit,Interest Credit,331,72764.5,Interest Credited,,
3488397,7445,2016-04-30,Credit,Interest Credit,54,40439.7,Interest Credited,,
3479719,9265,2016-04-30,Credit,Interest Credit,196,34550.1,Interest Credited,,
3479191,9188,2016-04-30,Credit,Interest Credit,103,27803.2,Interest Credited,,
3479819,9307,2016-04-30,Credit,Interest Credit,132,50019.9,Interest Credited,,
3487889,7401,2016-04-30,Credit,Interest Credit,110,34394.9,Interest Credited,,
622053,2122,2016-04-30,Withdrawal,Withdrawal in cash,15,57707.5,Payment on Statement,,
3546054,465,2016-04-30,Credit,Interest Credit,161,40081.9,Interest Credited,,
3546416,477,2016-04-30,Credit,Interest Credit,130,34605.2,Interest Credited,,
3543134,385,2016-04-30,Credit,Interest Credit,12,4481.4,Interest Credited,,
3544123,411,2016-04-30,Credit,Interest Credit,197,52760.7,Interest Credited,,
3544291,415,2016-04-30,Credit,Interest Credit,114,31577.2,Interest Credited,,
3543440,395,2016-04-30,Credit,Interest Credit,58,20911.9,Interest Credited,,
3543741,401,2016-04-30,Credit,Interest Credit,123,33799.7,Interest Credited,,
3543509,396,2016-04-30,Credit,Interest Credit,85,25452.6,Interest Credited,,
3544564,425,2016-04-30,Credit,Interest Credit,29,15921.7,Interest Credited,,
3545701,456,2016-04-30,Credit,Interest Credit,247,64974.1,Interest Credited,,
3572391,1276,2016-04-30,Credit,Interest Credit,133,32954.1,Interest Credited,,
3621884,2762,2016-04-30,Credit,Interest Credit,285,64448.9,Interest Credited,,
3621954,2763,2016-04-30,Credit,Interest Credit,206,83689.6,Interest Credited,,
3533623,96,2016-04-30,Credit,Interest Credit,174,53570.1,Interest Credited,,
3533396,86,2016-04-30,Credit,Interest Credit,17,7314.3,Interest Credited,,
3534314,115,2016-04-30,Credit,Interest Credit,29,15793.5,Interest Credited,,
3534203,112,2016-04-30,Credit,Interest Credit,28,13409.6,Interest Credited,,
3474654,8330,2016-04-30,Credit,Interest Credit,12,22130.3,Interest Credited,,
3474502,8321,2016-04-30,Credit,Interest Credit,27,11388.8,Interest Credited,,
3469996,4347,2016-04-30,Credit,Interest Credit,9,12708.8,Interest Credited,,
3470092,4350,2016-04-30,Credit,Interest Credit,62,18626.9,Interest Credited,,
3470162,4355,2016-04-30,Credit,Interest Credit,85,22801.3,Interest Credited,,
3475621,8519,2016-04-30,Credit,Interest Credit,102,38643.6,Interest Credited,,
3469153,4240,2016-04-30,Credit,Interest Credit,190,47333.4,Interest Credited,,
3469667,4296,2016-04-30,Credit,Interest Credit,148,38847.2,Interest Credited,,
3470807,4484,2016-04-30,Credit,Interest Credit,268,46623.5,Interest Credited,,
3527294,11065,2016-04-30,Credit,Interest Credit,34,18989.2,Interest Credited,,
3528745,11265,2016-04-30,Credit,Interest Credit,112,28302.5,Interest Credited,,
3526454,10973,2016-04-30,Credit,Interest Credit,14,9310.6,Interest Credited,,
3526805,11013,2016-04-30,Credit,Interest Credit,185,52050,Interest Credited,,
3529066,11295,2016-04-30,Credit,Interest Credit,48,38831,Interest Credited,,
3530484,2,2016-04-30,Credit,Interest Credit,110,34394.9,Interest Credited,,
3524002,10738,2016-04-30,Credit,Interest Credit,5,7791.4,Interest Credited,,
3626472,2902,2016-04-30,Credit,Interest Credit,151,40003.1,Interest Credited,,
3628746,2970,2016-04-30,Credit,Interest Credit,108,28692.9,Interest Credited,,
3625750,2881,2016-04-30,Credit,Interest Credit,136,33471.3,Interest Credited,,
3627128,2925,2016-04-30,Credit,Interest Credit,132,34214.8,Interest Credited,,
3625865,2884,2016-04-30,Credit,Interest Credit,102,26319.2,Interest Credited,,
3626256,2895,2016-04-30,Credit,Interest Credit,121,37257.6,Interest Credited,,
3627199,2926,2016-04-30,Credit,Interest Credit,117,29914.4,Interest Credited,,
1779020,6034,2016-04-29,Credit,Credit in cash ,5911,50987.4,,,
1147010,3923,2016-04-29,Credit,Credit in cash ,1800,24171,,,
810838,2763,2016-04-29,Credit,Credit in cash ,45008,83483.9,,,
2256141,7445,2016-04-29,Credit,Credit in cash ,13472,40326,,,
615680,2099,2016-04-29,Withdrawal,Withdrawal in cash,9300,62246.5,,,
657180,2245,2016-04-29,Credit,Credit in cash ,10400,10700,,,
1082380,3697,2016-04-29,Credit,Credit in cash ,900,900,,,
1081629,3693,2016-04-29,Withdrawal,Withdrawal in cash,13200,31928.4,,,
1562662,5313,2016-04-29,Credit,Credit in cash ,800,800,,,
608429,2070,2016-04-29,Withdrawal,Withdrawal in cash,10500,30303.2,,,
1195280,4093,2016-04-28,Credit,Credit in cash ,49614,61314,,,
537768,1829,2016-04-28,Credit,Credit in cash ,2100,24564.1,,,
1256738,4296,2016-04-28,Withdrawal,Withdrawal in cash,15300,38699.2,,,
729268,2493,2016-04-28,Credit,Credit in cash ,6700,15063,,,
726928,2486,2016-04-28,Withdrawal,Withdrawal in cash,54100,48899.5,,,
726520,2486,2016-04-28,Credit,Credit in cash ,28968,102999.5,,,
726929,2486,2016-04-28,Withdrawal,Withdrawal in cash,10000,38899.5,,,
3047484,10105,2016-04-28,Credit,Credit in cash ,600,600,,,
1897654,6425,2016-04-28,Credit,Credit in cash ,6900,19968,,,
527462,1801,2016-04-28,Credit,Credit in cash ,28095,77137.8,,,
2780812,9203,2016-04-28,Withdrawal,Withdrawal in cash,5400,29283,,,
851696,2902,2016-04-28,Withdrawal,Withdrawal in cash,16300,39852.2,,,
408601,1392,2016-04-28,Credit,Credit in cash ,700,700,,,
106101,361,2016-04-28,Withdrawal,Withdrawal in cash,13900,35586.4,,,
49021,163,2016-04-27,Withdrawal,Withdrawal in cash,500,20494,,,
50042,168,2016-04-27,Credit,Credit in cash ,500,500,,,
603929,2056,2016-04-27,Credit,Credit in cash ,7520,7720,,,
783620,2670,2016-04-27,Withdrawal,Withdrawal in cash,19000,43761.7,,,
148719,496,2016-04-27,Credit,Credit in cash ,400,21216.3,,,
636660,2175,2016-04-27,Credit,Credit in cash ,400,400,,,
1615045,5483,2016-04-27,Credit,Credit in cash ,4100,21202,,,
752170,2566,2016-04-27,Credit,Credit in cash ,3400,19200,,,
330949,1127,2016-04-27,Withdrawal,Withdrawal in cash,15000,42713.3,,,
2243132,7401,2016-04-27,Withdrawal,Withdrawal in cash,11000,34285.5,,,
698,2,2016-04-27,Withdrawal,Withdrawal in cash,11000,34285.5,,,
2434,9,2016-04-27,Withdrawal,Withdrawal in cash,6800,27004.4,,,
2809955,9307,2016-04-27,Credit,Credit in cash ,19773,49888.4,,,
1910789,6473,2016-04-27,Credit,Credit in cash ,33772,74260.6,,,
2525126,8330,2016-04-27,Credit,Credit in cash ,400,22118,,,
518686,1771,2016-04-27,Credit,Credit in cash ,9400,14479,,,
656184,2242,2016-04-26,Withdrawal,Withdrawal in cash,27000,52710.3,,,
695269,2378,2016-04-26,Credit,Credit in cash ,15105,68031.6,,,
270620,928,2016-04-26,Credit,Credit in cash ,1100,1100,,,
303130,1032,2016-04-26,Credit,Credit in cash ,400,400,,,
3235277,10738,2016-04-26,Credit,Credit in cash ,7586,7786,,,
340909,1157,2016-04-26,Credit,Credit in cash ,11200,17488,,,
772984,2639,2016-04-26,Credit,Credit in cash ,800,800,,,
2034903,6897,2016-04-26,Credit,Credit in cash ,28163,28363,,,
2841503,9403,2016-04-26,Credit,Credit in cash ,10000,10600,,,
