order_id,account_id,Bank_to,account_to,amount
37108,5228,Czech export bank,7177615,7242
37154,5256,Raiffeisen bank,11066365,5388.5
37167,5263,Moneta Money Bank,63990634,3950
37168,5263,UniCredit Bank,57356619,4605
37173,5267,UniCredit Bank,56727522,5388.5
37177,5269,Max bank,7043707,793
37178,5269,Czech export bank,84263461,7260
37179,5269,Czech export bank,61308646,1957
37180,5270,J&T Bank ,13973260,3317
37196,5283,Raiffeisen bank,94041960,3559
37197,5283,Air Bank,67168420,9649
37213,5290,Air Bank,96250020,7537
37214,5290,Max bank,29544717,6293
37215,5290,Hypotecni bank,1615906,2245
37216,5290,Fio bank ,95391487,1336
37238,5305,UniCredit Bank,81407129,5011.2
37251,5313,Fio bank ,80564933,5011.2
37252,5313,UniCredit Bank,60921382,5791
37253,5313,Max bank,15263599,1167
37254,5313,Kameron bank,62256020,958
37257,5317,Kameron bank,69538569,2504.8
37258,5317,Raiffeisen bank,53978085,4331
37317,5358,Bank Creditas,89332604,9191
37318,5358,UniCredit Bank,3237545,1139
37323,5362,Czech export bank,24749118,4226.3
37324,5362,Max bank,18269801,6413
37325,5362,PPF Bank,23946857,7962
37339,5372,Fio bank ,4785913,2612
37361,5385,Raiffeisen bank,92821448,2489.3
37362,5385,Air Bank,67199128,8754
37378,5395,Hypotecni bank,43853229,4393.8
37421,5422,Air Bank,91485505,6148
37422,5422,Kameron bank,38885069,832
37423,5422,Hypotecni bank,95722668,2320
37424,5422,Trinity Bank,40573519,1435
37425,5423,UniCredit Bank,48649221,1394
37426,5423,UniCredit Bank,5680722,446
37427,5423,Fio bank ,82146298,8618
37428,5423,Kameron bank,59710752,4068
37435,5428,UniCredit Bank,55829697,7281.3
37456,5442,J&T Bank ,26435643,7281.3
37457,5442,Trinity Bank,14627766,8110
37458,5442,UniCredit Bank,10828179,2070
37459,5442,PPF Bank,7772154,1017
37462,5445,Fio bank ,10110479,2186
37463,5445,Max bank,2227068,685
37464,5445,PPF Bank,80277055,1439
37465,5445,Czech export bank,4871046,624
37466,5445,Raiffeisen bank,26684844,859
37516,5477,Max bank,48098021,7279.3
37517,5477,Max bank,40210610,6342
37520,5481,PPF Bank,17114121,4358
37522,5483,Raiffeisen bank,24862456,1307
37560,5505,Hypotecni bank,15837931,2908.2
37616,5541,Max bank,59490781,3114
37617,5541,Fio bank ,48447573,648
37618,5541,Hypotecni bank,66726541,680
37625,5546,PPF Bank,97723727,2536.9
37665,5572,PPF Bank,85013025,2348
37666,5572,Raiffeisen bank,53127735,11314
37668,5574,J&T Bank ,52011740,3719
37669,5574,Fio bank ,36525643,11878
37699,5591,Bank Creditas,19205475,3697.8
37700,5591,Moneta Money Bank,38603085,323
37701,5591,Max bank,44512021,2872
37702,5591,Czech export bank,87980109,345
37703,5591,Air Bank,30955463,2
37706,5593,Moneta Money Bank,67515390,3697.8
37707,5593,Trinity Bank,48020237,6049
37716,5602,Trinity Bank,42234236,3697.8
37740,5622,Max bank,45906978,6918.3
37741,5622,Bank Creditas,24175644,6327
37742,5622,Trinity Bank,71167778,573
37748,5628,Fio bank ,30017256,3757
37755,5632,Bank Creditas,84198254,4760
37782,5650,Trinity Bank,10689866,4108.3
37783,5650,Moneta Money Bank,29767215,10530
37795,5661,UniCredit Bank,80939536,1653.6
37838,5692,Kameron bank,42425257,1653.6
37847,5698,Czech export bank,81442999,2756
37848,5698,Fio bank ,64414620,10120
37850,5700,Max bank,47866308,1728
37888,5724,Hypotecni bank,9607071,4845
37889,5724,PPF Bank,5197179,2692
37890,5724,UniCredit Bank,30744582,561
37891,5724,Air Bank,83046674,281
37892,5724,Hypotecni bank,21557212,1220
37906,5735,UniCredit Bank,1054633,4845
37912,5740,Czech export bank,3078049,2907
37915,5742,Moneta Money Bank,19201743,4845
37937,5758,Raiffeisen bank,97891717,5700.7
37938,5758,PPF Bank,690603,3063
37939,5758,Hypotecni bank,15063757,3203
37940,5758,Max bank,75170343,7996
37964,5774,Max bank,69220012,1413
37965,5774,Czech export bank,39872121,7143
37966,5774,Bank Creditas,4440504,1299
37995,5794,J&T Bank ,1848161,2060
38026,5817,Hypotecni bank,72341751,3849
38027,5817,Fio bank ,90788304,3105
38028,5817,Hypotecni bank,85494482,9352
38053,5837,Raiffeisen bank,80529534,4939
38091,5868,J&T Bank ,64549314,1762
38118,5891,Trinity Bank,95617645,5432.3
38151,5912,J&T Bank ,6367522,3076.8
38152,5912,Czech export bank,65154915,9846
38166,5927,Czech export bank,95520770,1817.3
38190,5944,Kameron bank,49417829,4685
38191,5944,Kameron bank,50435006,1640
38198,5952,Trinity Bank,22068012,5885.3
38199,5952,Moneta Money Bank,68812089,3028
38200,5952,UniCredit Bank,40625691,1374
38201,5952,Air Bank,2707452,3684
38202,5952,Hypotecni bank,37493223,1594
38263,5991,Max bank,6799704,1978
38264,5991,Raiffeisen bank,83801996,4235
38265,5991,UniCredit Bank,49866914,1272
38326,6030,Hypotecni bank,18410075,1177
38328,6034,UniCredit Bank,6834680,7741.8
38338,6040,Max bank,45750951,2635
38339,6040,Trinity Bank,96697401,1321
38340,6040,Moneta Money Bank,15017515,5015
38341,6040,Fio bank ,12242263,489
38359,6051,Kameron bank,22275466,7685
38373,6061,Air Bank,38191717,8521
38374,6061,Raiffeisen bank,92930179,429
38375,6062,Czech export bank,96754401,5356
38376,6062,Raiffeisen bank,65052980,10608
38395,6075,Bank Creditas,38067519,8499
38408,6083,UniCredit Bank,44330716,7518
38431,6097,Hypotecni bank,87940978,3155
38432,6097,Raiffeisen bank,34494578,728
38462,6118,Max bank,16368747,7518
38500,6138,Trinity Bank,68264150,2817.3
38501,6138,Hypotecni bank,42320823,10869
38519,6148,Air Bank,26888096,7847
38520,6148,Fio bank ,40286940,2490
38539,6157,Moneta Money Bank,85308313,5165.2
38540,6157,UniCredit Bank,97978877,9523
38541,6158,Bank Creditas,22791475,5165.2
38649,6226,Raiffeisen bank,83721154,6643.7
38694,6265,Hypotecni bank,43599933,3639.5
38695,6265,Trinity Bank,11553663,7274
38708,6273,Fio bank ,34498596,3639.5
38729,6289,Moneta Money Bank,34028458,1784.5
38820,6353,Trinity Bank,55760598,586
38821,6353,Czech export bank,1903015,5984
38822,6353,J&T Bank ,62611573,1332
38829,6358,Moneta Money Bank,31235045,5632.8
38830,6358,Trinity Bank,69701927,13076
38837,6363,Max bank,2478039,1459
38885,6397,Moneta Money Bank,75494760,3016.7
38888,6400,Czech export bank,68610131,3016.7
38889,6400,Czech export bank,10098511,7320
38890,6400,Fio bank ,30437541,143
38891,6400,Trinity Bank,79846286,7396
38921,6425,Raiffeisen bank,41016417,3057
38930,6434,Moneta Money Bank,56125944,4589.2
38931,6434,Trinity Bank,10144585,4891
38936,6440,Max bank,75896376,2881
38955,6453,UniCredit Bank,92548077,1514
38956,6453,Raiffeisen bank,17806643,695
38957,6453,Trinity Bank,98467659,541
38958,6453,Raiffeisen bank,10349285,304
38965,6461,UniCredit Bank,30961704,4192.5
38982,6472,Fio bank ,3375345,3597
38983,6473,Raiffeisen bank,93282901,6408.8
39014,6495,Czech export bank,70482468,8606
39015,6495,Trinity Bank,70085698,8747
39027,6505,Hypotecni bank,49671936,3207.8
39032,6510,Trinity Bank,50882208,3207.8
39033,6511,Raiffeisen bank,72078418,1924.7
39102,6555,Max bank,80658405,5900
39151,6592,Fio bank ,62818646,6510.7
39152,6592,Fio bank ,16516280,10755
39167,6602,Moneta Money Bank,94580405,8523
39177,6609,Bank Creditas,70020216,1671
39178,6609,Max bank,11188424,3881
39179,6609,Moneta Money Bank,27650201,1624
39241,6649,J&T Bank ,71315157,1671
39284,6678,Kameron bank,46673387,6133
39303,6686,Bank Creditas,36217254,4853.8
39305,6688,Kameron bank,1844835,1753
39306,6688,Czech export bank,24286341,1282
39307,6688,Kameron bank,44432550,570
39308,6688,Trinity Bank,9123272,638
39324,6699,Kameron bank,40932357,2650.2
39325,6699,Max bank,79769712,7303
39326,6699,Trinity Bank,81050043,5504
39328,6701,J&T Bank ,54543888,2650.2
39337,6706,Bank Creditas,63843142,1982
39338,6706,PPF Bank,19147312,671
39339,6706,J&T Bank ,23725885,815
39340,6706,Hypotecni bank,83129149,1081
39352,6715,Moneta Money Bank,85509657,2298.2
39380,6738,Bank Creditas,11352903,3159
39463,6792,Moneta Money Bank,65384101,3520
39464,6792,Kameron bank,20771622,49
39465,6792,Air Bank,5785042,423
39466,6792,Air Bank,76593392,1432
39483,6806,PPF Bank,24762851,2428.9
39555,6856,J&T Bank ,38296979,3454
39556,6856,J&T Bank ,71201121,2557
39557,6856,Air Bank,61659604,794
39558,6856,Hypotecni bank,70674234,6965
39617,6902,Czech export bank,39091980,3738
39618,6902,Air Bank,4458135,827
39619,6902,Bank Creditas,86353617,1370
39629,6910,Kameron bank,23767364,2391.5
39646,6922,Max bank,54632151,5811.7
39648,6924,Max bank,50566107,4059.5
39649,6924,J&T Bank ,76091629,4585
39661,6930,Hypotecni bank,22201913,1081
39689,6950,Bank Creditas,88771885,8561
39690,6950,PPF Bank,13666057,9910
39741,6985,Bank Creditas,77922910,2687.5
39742,6985,Bank Creditas,73746818,13167
39830,7045,UniCredit Bank,36153978,6015.3
39835,7049,Moneta Money Bank,52499610,8253.2
39841,7052,Kameron bank,10413468,1776.7
39890,7082,J&T Bank ,91626292,6359
39891,7082,Kameron bank,93874412,1204
39892,7082,J&T Bank ,47163563,15
39893,7082,Kameron bank,18123281,262
39894,7082,Air Bank,25515216,4045
39924,7099,Kameron bank,75017177,4882.5
39925,7099,Max bank,96372824,236
39926,7099,Fio bank ,8235311,11766
39927,7099,Kameron bank,62618040,528
39966,7123,Hypotecni bank,42583918,3918.2
39967,7123,Raiffeisen bank,42013669,14581
39986,7133,J&T Bank ,49628651,2683
39987,7133,Air Bank,28418004,44
39988,7133,PPF Bank,89750158,115
39989,7133,Bank Creditas,56658023,56
39990,7133,Kameron bank,27370810,1352
39994,7136,Bank Creditas,16474801,2059
39995,7136,Bank Creditas,35699868,1080
39996,7136,Max bank,45092648,2235
39997,7136,Kameron bank,13272279,547
40034,7156,UniCredit Bank,60879224,2062
40065,7176,Raiffeisen bank,12137484,6110
40066,7176,J&T Bank ,11141997,3399
40071,7180,Air Bank,5624032,4156.5
40072,7180,Bank Creditas,71244883,8089
40073,7181,Raiffeisen bank,76611220,4156.5
40074,7181,Max bank,66605192,5030
40075,7181,Czech export bank,86960434,421
40076,7181,PPF Bank,99126499,16
40077,7181,Czech export bank,40795511,514
40084,7184,Moneta Money Bank,64944064,3434
40085,7184,Kameron bank,5196965,1879
40086,7184,Fio bank ,43513906,691
40087,7184,Trinity Bank,15510481,276
40088,7184,Kameron bank,95096921,6485
40099,7190,Hypotecni bank,11074567,5394
40100,7190,UniCredit Bank,63233262,1056
40158,7231,J&T Bank ,3170419,2283.2
40169,7240,Hypotecni bank,51813179,2535.7
40170,7240,Fio bank ,38210588,9136
40207,7262,Trinity Bank,83855402,1900
40208,7262,Max bank,4781288,6875
40209,7262,Max bank,99959164,1221
40226,7274,Hypotecni bank,91164630,4086.8
40227,7274,Hypotecni bank,33532422,4603
40328,7401,Bank Creditas,89597016,3372.7
40329,7401,Fio bank ,13943797,7266
40349,7418,Fio bank ,14132368,2523.2
40357,7424,Air Bank,1301700,2523.2
40358,7424,PPF Bank,4896235,6817
40359,7424,Kameron bank,79838293,1110
40360,7424,Hypotecni bank,52864879,164
40381,7437,Fio bank ,79067885,2306.8
40382,7437,Trinity Bank,2692229,6901
40383,7437,Raiffeisen bank,83435654,231
40384,7437,Czech export bank,64685678,228
40395,7445,Hypotecni bank,21391058,2306.8
40410,7454,Fio bank ,96140414,2306
40411,7454,Kameron bank,52242457,471
40412,7454,Fio bank ,90570520,1319
40429,7465,Bank Creditas,28778660,1060.6
40430,7465,Bank Creditas,29852605,1391
40431,7465,J&T Bank ,49864357,2850
40432,7465,Czech export bank,112665,302
40433,7465,UniCredit Bank,72408258,2527
40462,7485,Czech export bank,40248417,3799.8
40463,7485,Max bank,56684088,10279
40465,7487,Bank Creditas,72582745,2279.9
40466,7487,PPF Bank,21018159,7329
40467,7487,Raiffeisen bank,47784578,4792
40524,7523,Fio bank ,92478555,8013
40559,7542,Czech export bank,63780206,3683
40560,7542,Max bank,94022273,3389
40561,7542,J&T Bank ,1739269,9847
40565,7546,Kameron bank,36362540,3495.8
40566,7546,Trinity Bank,8914953,3861
40567,7546,Bank Creditas,87915062,198
40568,7546,Bank Creditas,3298998,49
40588,7559,Air Bank,78349375,4112
40589,7559,Moneta Money Bank,48709929,1066
40593,7562,Air Bank,13822353,6450.2
40597,7565,Trinity Bank,61455482,3197.8
40598,7565,Moneta Money Bank,98498379,6649
40599,7565,UniCredit Bank,24854338,228
40635,7594,Fio bank ,61969953,2718
40636,7594,Air Bank,48485803,2302
40637,7594,UniCredit Bank,40380853,2165
40638,7594,Hypotecni bank,62343466,1347
40639,7594,PPF Bank,4607093,210
40654,7606,UniCredit Bank,80371361,3197.8
40655,7606,Kameron bank,99149345,4268
40656,7606,J&T Bank ,41400957,5856
40657,7607,Raiffeisen bank,40659213,6020
40658,7607,Moneta Money Bank,90159475,1322
40671,7614,Hypotecni bank,54133033,6678.7
40675,7618,Kameron bank,12091774,2362.4
40694,7632,Raiffeisen bank,82218134,9629
40695,7632,Hypotecni bank,61472195,3551
40702,7636,Raiffeisen bank,97231417,3532
40703,7636,J&T Bank ,96037745,3077
40704,7636,J&T Bank ,10650349,325
40705,7637,Moneta Money Bank,40997958,9397
40706,7637,Air Bank,40161162,8127
40758,7674,Moneta Money Bank,13693094,3937.3
40759,7674,Bank Creditas,57784575,1477
40760,7674,Air Bank,18857425,7383
40815,7713,Max bank,76325124,3673.7
40816,7713,Bank Creditas,45360702,8418
40827,7721,PPF Bank,35142588,3788.3
40846,7733,Trinity Bank,37232846,5836
40865,7745,Hypotecni bank,97571604,2153.8
40866,7745,Hypotecni bank,99381535,10160
40883,7753,Moneta Money Bank,62899923,2153.8
40897,7765,PPF Bank,74587321,2332
40898,7765,Trinity Bank,75713848,8217
40906,7769,Czech export bank,57404768,4085
40910,7774,Raiffeisen bank,75218081,1002.4
40947,7795,Kameron bank,32384473,6202
40975,7815,UniCredit Bank,67844575,7903.8
40976,7815,Raiffeisen bank,1201522,1475
40977,7815,Bank Creditas,1738054,268
40978,7815,PPF Bank,92419248,2197
40987,7819,Raiffeisen bank,64831554,1953
40988,7819,UniCredit Bank,77821957,733
40989,7819,J&T Bank ,46939146,1296
40990,7819,Hypotecni bank,14313167,1721
40991,7819,Max bank,847703,434
40999,7824,Raiffeisen bank,63899862,7903.8
41000,7824,Bank Creditas,63655739,2156
41001,7824,Moneta Money Bank,44470602,1525
41042,7844,Max bank,97729610,3816
41059,7857,Hypotecni bank,74962877,5676
41060,7857,Trinity Bank,68440097,8157
41061,7857,UniCredit Bank,40089714,1042
41062,7857,Raiffeisen bank,92092263,137
41064,7859,Max bank,4752576,6010.2
41066,7861,Moneta Money Bank,21743178,8400
41067,7861,Czech export bank,58806037,400
41068,7861,Hypotecni bank,69198441,26
41069,7861,UniCredit Bank,77948432,131
41070,7861,Hypotecni bank,68080514,607
41106,7890,Bank Creditas,40316993,4304
41107,7890,Hypotecni bank,15278214,1653
41111,7894,J&T Bank ,54257065,4253.7
41112,7894,Bank Creditas,28510761,4780
41113,7894,Bank Creditas,49265408,2705
41131,7907,Trinity Bank,4643744,8116.2
41132,7907,PPF Bank,24488801,6327
41168,7926,Moneta Money Bank,19511139,3505
41214,7957,Air Bank,74890845,3575
41215,7957,Hypotecni bank,45545804,6164
41216,7957,Trinity Bank,66945707,6055
41230,7965,Air Bank,98081868,5955
41231,7965,PPF Bank,47610610,7268
41232,7966,UniCredit Bank,70140522,7887.7
41266,7990,Kameron bank,48107528,3020
41267,7990,PPF Bank,79489946,7158
41276,7997,Bank Creditas,41260135,6694.2
41316,8026,Moneta Money Bank,42597097,3563
41317,8027,J&T Bank ,58650100,6469.7
41332,8038,Kameron bank,66150927,5215
41333,8038,Fio bank ,85338079,1494
41334,8039,Max bank,23606485,3900.5
41335,8039,Kameron bank,63169944,1074
41336,8039,UniCredit Bank,52981835,610
41337,8039,PPF Bank,3321844,3231
41339,8041,Max bank,52271634,3900.5
41351,8051,Kameron bank,43162244,4340
41380,8073,Czech export bank,7434404,4110
41381,8073,Moneta Money Bank,14566856,695
41382,8073,PPF Bank,4501516,11567
41406,8085,Bank Creditas,4945105,4340
41407,8085,Raiffeisen bank,18004334,916
41408,8085,Raiffeisen bank,82082688,10965
41415,8092,Bank Creditas,92639082,6216
41416,8092,Fio bank ,98730998,935
41418,8094,Max bank,16097522,6123
41419,8094,J&T Bank ,81951832,5665
41452,8114,UniCredit Bank,69633596,5958
41453,8114,Moneta Money Bank,65448498,494
41454,8114,Trinity Bank,93537979,1655
41468,8127,Kameron bank,15843767,6494.8
41469,8127,PPF Bank,10767406,8305
41471,8129,Kameron bank,67742585,6184
41472,8129,Raiffeisen bank,34254557,2076
41501,8149,PPF Bank,85080247,4190.3
41507,8153,PPF Bank,48735177,1993.6
41512,8158,Fio bank ,37226617,6630.7
41513,8158,Max bank,88843780,9538
41514,8158,Czech export bank,99838619,2148
41515,8159,Hypotecni bank,6845528,3034
41516,8159,Fio bank ,17476857,1552
41517,8159,Moneta Money Bank,50695323,1241
41532,8169,Hypotecni bank,75957637,2148
41533,8169,Moneta Money Bank,17758477,3575
41534,8169,PPF Bank,33620470,1633
41538,8173,UniCredit Bank,9593391,6695
41592,8212,Kameron bank,97101723,1280
41606,8225,Bank Creditas,69110774,3017.2
41652,8260,Fio bank ,25747537,6239.2
41653,8261,Kameron bank,89613669,3659.8
41654,8261,Moneta Money Bank,72995984,1915
41655,8261,Air Bank,66767722,413
41656,8261,Czech export bank,24150228,646
41657,8261,Raiffeisen bank,89226317,2163
41666,8268,Air Bank,74354535,1999
41667,8268,Max bank,88068616,5870
41668,8268,Bank Creditas,69461178,359
41742,8316,Bank Creditas,47769522,5616.2
41746,8320,Max bank,30686378,5161.2
41747,8320,Raiffeisen bank,9010935,9105
41748,8321,Hypotecni bank,27547550,7041
41749,8321,Kameron bank,48114669,1484
41754,8327,PPF Bank,33872771,5161.2
41755,8327,Max bank,66402190,4104
41756,8327,Fio bank ,54091328,2539
41760,8330,Trinity Bank,78180604,3708
41761,8330,Trinity Bank,4814380,319
41778,8341,Czech export bank,92974847,1303.2
41827,8377,Fio bank ,64508902,6950.8
41828,8377,Fio bank ,50940710,1172
41829,8377,UniCredit Bank,65432101,5018
41834,8381,PPF Bank,59746819,6950.8
41835,8381,Kameron bank,88732933,740
41836,8381,Fio bank ,19546556,8039
41881,8405,Air Bank,84832042,410
41882,8405,Bank Creditas,21518677,4095
41883,8405,Max bank,41846251,3344
41884,8405,Czech export bank,25666362,4437
41894,8411,Moneta Money Bank,55101638,3677.3
41895,8411,J&T Bank ,50854969,5812
41896,8411,Czech export bank,18521237,3507
41989,8475,Trinity Bank,54853975,495
41990,8475,Hypotecni bank,90749495,3833
41991,8475,Kameron bank,42267400,878
42003,8489,Bank Creditas,2885187,3835
42004,8489,Moneta Money Bank,20661109,7370
42008,8492,Bank Creditas,72004610,4403
42009,8492,Trinity Bank,88451617,1431
42029,8505,Max bank,92435764,3570
42047,8519,Raiffeisen bank,62055730,6224.3
42048,8519,PPF Bank,12003517,13711
42056,8523,Kameron bank,52086591,7753.3
42068,8533,Air Bank,84493583,3626
42084,8547,Kameron bank,64253020,4806.5
42104,8558,Czech export bank,72949552,4806.5
42115,8564,Bank Creditas,88073575,3195
42116,8564,Max bank,59670215,7170
42117,8564,Trinity Bank,30920487,5483
42119,8566,UniCredit Bank,44048529,6394.8
42120,8566,Kameron bank,72264265,555
42121,8566,Czech export bank,72889137,8894
42200,8625,Max bank,74800854,1970.8
42201,8625,Air Bank,85545950,8151
42221,8639,UniCredit Bank,67667299,3094.5
42234,8645,Raiffeisen bank,37808364,8919
42235,8645,J&T Bank ,50500750,4015
42274,8680,Max bank,42112159,2381.2
42275,8680,Bank Creditas,96207493,3598
42276,8680,Czech export bank,23105997,8566
42286,8688,Hypotecni bank,81943165,5665
42322,8713,Bank Creditas,10424369,2845
